"college","public_profile_enabled","going","interested","start_term","cohort_year","created_by_csv","last_login","schools_followed","high_school","transfer_status","roommate_match_quiz","chat_messages_sent","chat_viewed","videos_liked","videos_viewed","videos_viewed_unique","total_official_videos","engaged","final_funnel_stage"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,288,1,"other",FALSE,FALSE,0,0,0,0,0,0,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,283,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,284,3,"unknown",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college1",TRUE,"notgoing",FALSE,"fall",2019,FALSE,104,22,"unknown",FALSE,TRUE,37,161,0,218,48,127,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,1,"other",FALSE,FALSE,0,0,0,1,1,56,TRUE,"Application_Complete"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,287,4,"other",FALSE,FALSE,0,0,0,10,8,180,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,287,4,"other",FALSE,FALSE,0,0,0,10,8,180,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,287,4,"other",FALSE,FALSE,0,0,0,10,8,180,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,277,1,"other",FALSE,FALSE,0,0,0,5,1,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,3,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,1,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,2,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,264,2,"unknown",FALSE,FALSE,0,0,0,3,2,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,3,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college4",TRUE,"undecided",FALSE,"fall",2019,FALSE,125,6,"unknown",FALSE,FALSE,0,0,0,30,12,56,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,291,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Accepted"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,180,FALSE,"Applied"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,285,14,"unknown",FALSE,FALSE,0,0,0,6,2,42,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,17,8,"unknown",FALSE,FALSE,1,11,0,4,2,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,284,13,"other",FALSE,FALSE,0,0,0,14,4,127,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,284,13,"other",FALSE,FALSE,0,0,0,14,4,127,TRUE,"Accepted"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Application_Complete"
"college4",FALSE,"undecided",FALSE,"fall",2019,FALSE,146,6,"other",FALSE,FALSE,0,0,0,72,16,56,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,263,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,8,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,8,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,7,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college1",TRUE,"undecided",FALSE,"fall",2019,FALSE,51,13,"other",FALSE,FALSE,0,1,0,55,22,127,TRUE,"Inquired"
"college3",TRUE,"undecided",FALSE,"fall",2019,FALSE,58,22,"other",FALSE,FALSE,0,0,0,67,14,56,TRUE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,FALSE,58,22,"other",FALSE,FALSE,0,0,0,67,14,56,TRUE,"Inquired"
"college4",TRUE,"undecided",FALSE,"fall",2019,FALSE,58,22,"other",FALSE,FALSE,0,0,0,67,14,56,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,9,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,18,13,"other",FALSE,TRUE,0,5,0,58,13,56,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,6,"other",FALSE,FALSE,0,0,0,2,2,56,TRUE,"Accepted"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,10,"unknown",FALSE,FALSE,0,0,0,0,0,0,TRUE,"Deposited"
"college7",TRUE,"going",TRUE,"fall",2019,FALSE,120,1,"other",FALSE,FALSE,0,1,0,6,6,637,TRUE,"Enrolled"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Accepted"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Application_Complete"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,2,1,56,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,77,6,"unknown",FALSE,TRUE,2,16,0,38,15,127,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Applied"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,234,11,"other",FALSE,FALSE,0,0,0,2,2,42,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,234,11,"other",FALSE,FALSE,0,0,0,2,2,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,108,5,"other",FALSE,TRUE,0,22,0,116,36,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,TRUE,290,3,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Application_Complete"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,170,7,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,FALSE,182,9,"unknown",FALSE,FALSE,0,1,0,55,3,42,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,5,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,6,"other",FALSE,FALSE,0,0,0,3,2,378,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,3,"other",FALSE,FALSE,0,0,0,3,1,42,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,275,12,"unknown",FALSE,FALSE,0,0,0,0,0,180,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,3,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,7,"other",FALSE,FALSE,0,0,0,7,3,127,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,7,"other",FALSE,FALSE,0,0,0,7,3,127,TRUE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,FALSE,117,5,"other",FALSE,FALSE,0,0,0,196,26,42,TRUE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,31,8,"unknown",FALSE,FALSE,0,1,0,13,9,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,273,2,"other",FALSE,FALSE,0,0,0,1,1,127,TRUE,"Application_Complete"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,236,1,"unknown",FALSE,FALSE,0,0,0,4,2,23,TRUE,"Application_Complete"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,14,5,"unknown",FALSE,FALSE,0,22,1,137,38,378,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"hs19",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Application_Complete"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,20,9,127,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,20,9,127,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Application_Complete"
"college1",TRUE,"undecided",TRUE,"fall",2019,TRUE,290,5,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college3",TRUE,"undecided",FALSE,"fall",2019,FALSE,132,5,"other",FALSE,TRUE,0,0,0,9,1,23,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Deposited"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"unknown",FALSE,FALSE,0,0,0,13,4,378,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,3,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,284,5,"unknown",FALSE,FALSE,0,0,0,10,4,378,TRUE,"Application_Complete"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,137,9,"other",FALSE,TRUE,2,14,0,137,39,56,TRUE,"Application_Complete"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,3,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,33,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,33,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,33,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,127,TRUE,"Accepted"
"college5",TRUE,"going",TRUE,"fall",2019,FALSE,26,1,"other",FALSE,TRUE,74,313,0,278,46,180,TRUE,"Deposited"
"college2",TRUE,"undecided",FALSE,"fall",2019,FALSE,160,11,"unknown",FALSE,FALSE,0,0,0,94,4,42,TRUE,"Inquired"
"college8",TRUE,"undecided",TRUE,"fall",2019,TRUE,290,1,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,77,7,"other",FALSE,FALSE,0,0,0,91,32,42,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,4,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,288,3,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,14,3,"unknown",FALSE,FALSE,0,0,0,69,32,378,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,3,2,56,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,1,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,290,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college1",TRUE,"notgoing",FALSE,"fall",2019,FALSE,14,29,"other",FALSE,TRUE,0,1,0,171,51,127,TRUE,"Inquired"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,17,2,"other",FALSE,FALSE,1,53,0,85,27,56,TRUE,"Accepted"
"college4",TRUE,"going",TRUE,"fall",2019,FALSE,17,2,"other",FALSE,FALSE,1,53,0,85,27,56,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,1,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college7",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,637,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,3,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,1,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Accepted"
"college8",TRUE,"undecided",TRUE,"fall",2019,TRUE,289,2,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,TRUE,289,2,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,283,3,"other",FALSE,FALSE,0,0,0,0,0,42,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,1,"other",FALSE,FALSE,0,0,0,2,1,56,TRUE,"Accepted"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,283,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,277,3,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,FALSE,136,14,"unknown",FALSE,FALSE,0,0,0,2,1,42,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,255,9,"unknown",FALSE,FALSE,0,0,0,39,17,378,TRUE,"Accepted"
"college1",TRUE,"undecided",FALSE,"fall",2019,FALSE,35,3,"unknown",FALSE,FALSE,0,0,0,45,18,127,TRUE,"Inquired"
"college6",TRUE,"notgoing",FALSE,"fall",2019,FALSE,13,4,"other",FALSE,FALSE,0,0,2,39,11,378,TRUE,"Accepted"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,FALSE,0,34,0,52,18,378,TRUE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,11,6,42,TRUE,"Enrolled"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,2,"other",FALSE,FALSE,0,0,0,1,1,127,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,2,"other",FALSE,FALSE,0,0,0,1,1,127,TRUE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,273,1,"other",FALSE,FALSE,0,1,1,15,12,56,TRUE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,211,10,"other",FALSE,FALSE,0,5,0,6,4,23,TRUE,"Application_Complete"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,3,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,2,"unknown",FALSE,FALSE,0,0,0,23,3,378,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,119,1,"hs12",FALSE,FALSE,0,5,0,61,22,180,TRUE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,8,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college6",FALSE,"undecided",TRUE,"fall",2019,TRUE,289,2,"unknown",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,12,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"unknown",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Accepted"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,3,"hs3",FALSE,FALSE,0,0,0,0,0,180,FALSE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college4",TRUE,"undecided",FALSE,"fall",2019,FALSE,22,14,"other",FALSE,TRUE,0,0,0,51,15,56,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,280,4,"unknown",FALSE,FALSE,0,0,0,2,1,378,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,232,2,"unknown",FALSE,FALSE,0,1,0,4,1,23,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,4,"other",FALSE,FALSE,0,0,0,19,8,378,TRUE,"Inquired"
"college2",TRUE,"notgoing",FALSE,"fall",2019,FALSE,62,12,"unknown",FALSE,TRUE,0,1,0,51,5,42,TRUE,"Inquired"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,1,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,240,4,"unknown",FALSE,FALSE,0,1,0,24,7,42,TRUE,"Inquired"
"college3",TRUE,"undecided",FALSE,"fall",2019,FALSE,289,1,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Application_Complete"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,3,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,8,"other",FALSE,FALSE,0,0,0,8,7,56,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,3,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,287,2,"other",FALSE,FALSE,0,0,0,0,0,180,FALSE,"Accepted"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Application_Complete"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,289,2,"other",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Inquired"
"college5",TRUE,"notgoing",TRUE,"fall",2019,FALSE,16,13,"other",FALSE,FALSE,0,1,0,47,10,180,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,275,5,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
